data,localizacao,condutividade_uniao,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia
2019-09-23 00:00:00,341/293,300.0,154517.0,267688.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-04-14 00:00:00,341/293,341.0,154517.0,267688.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-09-28 00:00:00,341/293,636.0,154517.0,267688.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-03-22 00:00:00,341/293,342.0,154517.0,267688.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-09-27 00:00:00,341/293,337.0,154517.0,267688.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-03-21 00:00:00,341/293,329.0,154517.0,267688.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-10-03 00:00:00,341/293,320.0,154517.0,267688.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-03-27 00:00:00,341/293,327.0,154517.0,267688.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-09-25 00:00:00,341/293,334.0,154517.0,267688.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-03-13 00:00:00,341/296,310.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-09-11 00:00:00,341/296,380.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-03-12 00:00:00,341/296,378.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-09-10 00:00:00,341/296,360.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-03-18 00:00:00,341/296,430.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-09-09 00:00:00,341/296,320.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-03-09 00:00:00,341/296,354.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-09-14 00:00:00,341/296,351.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-03-08 00:00:00,341/296,361.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-09-13 00:00:00,341/296,353.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-03-14 00:00:00,341/296,353.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-09-19 00:00:00,341/296,600.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-03-13 00:00:00,341/296,351.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-09-11 00:00:00,341/296,355.0,158221.0,266195.0,71.0,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2000-04-10 00:00:00,351/72,297.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2002-04-02 00:00:00,351/72,274.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2002-10-01 00:00:00,351/72,299.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2003-04-28 00:00:00,351/72,293.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2004-04-12 00:00:00,351/72,245.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2004-11-08 00:00:00,351/72,274.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2007-04-09 00:00:00,351/72,270.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2007-11-21 00:00:00,351/72,270.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2008-04-17 00:00:00,351/72,260.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2008-11-03 00:00:00,351/72,270.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2009-04-29 00:00:00,351/72,280.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2009-09-29 00:00:00,351/72,250.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2012-12-03 12:15:00,351/72,290.0,130300.0,258560.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSEICEIRA
2016-10-17 00:00:00,352/10,189.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2017-04-10 00:00:00,352/10,290.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2018-04-16 00:00:00,352/10,291.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2018-10-15 00:00:00,352/10,251.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2019-04-15 00:00:00,352/10,230.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2019-10-14 00:00:00,352/10,430.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2020-10-19 00:00:00,352/10,484.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2021-04-05 00:00:00,352/10,349.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2021-10-18 00:00:00,352/10,531.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2022-04-04 00:00:00,352/10,366.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2022-10-17 00:00:00,352/10,283.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2023-04-17 00:00:00,352/10,244.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2023-10-16 00:00:00,352/10,268.0,144850.0,258030.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2002-10-07 00:00:00,352/128,294.0,147480.0,258100.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VÁRZEA
2003-03-25 00:00:00,352/128,293.0,147480.0,258100.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VÁRZEA
2003-11-26 00:00:00,352/128,346.0,147480.0,258100.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VÁRZEA
2004-04-05 00:00:00,352/128,338.0,147480.0,258100.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VÁRZEA
2004-10-25 00:00:00,352/128,318.0,147480.0,258100.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VÁRZEA
2015-04-06 00:00:00,352/141,869.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2015-10-05 00:00:00,352/141,811.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2016-04-04 00:00:00,352/141,546.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2017-10-09 00:00:00,352/141,840.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2018-04-09 00:00:00,352/141,821.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2019-04-08 00:00:00,352/141,870.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2019-10-07 00:00:00,352/141,820.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2020-03-30 00:00:00,352/141,801.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2020-10-12 00:00:00,352/141,811.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2021-03-29 00:00:00,352/141,801.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2022-05-02 00:00:00,352/141,618.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2022-10-10 00:00:00,352/141,421.0,137137.0,253085.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2014-04-22 00:00:00,352/142,325.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2014-10-20 00:00:00,352/142,322.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2015-04-13 00:00:00,352/142,312.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2015-10-12 00:00:00,352/142,316.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2016-04-11 00:00:00,352/142,204.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2016-10-17 00:00:00,352/142,208.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2017-04-10 00:00:00,352/142,680.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2018-04-16 00:00:00,352/142,444.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2018-10-15 00:00:00,352/142,330.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2019-04-15 00:00:00,352/142,560.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2019-10-14 00:00:00,352/142,340.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2020-04-14 00:00:00,352/142,502.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2020-10-19 00:00:00,352/142,420.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2021-04-05 00:00:00,352/142,439.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2021-10-18 00:00:00,352/142,620.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2022-04-04 00:00:00,352/142,515.0,145016.0,257758.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,MOÇARRIA
2000-04-10 00:00:00,352/146,500.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2000-10-30 00:00:00,352/146,425.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2001-04-02 11:00:00,352/146,431.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2002-04-02 00:00:00,352/146,423.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2002-10-01 00:00:00,352/146,522.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2003-04-28 00:00:00,352/146,490.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2004-04-12 00:00:00,352/146,421.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2004-11-08 00:00:00,352/146,492.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2007-04-09 00:00:00,352/146,480.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2007-11-21 00:00:00,352/146,460.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2008-04-17 00:00:00,352/146,470.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2007-03-26 00:00:00,330/231,630.0,175050.0,275180.0,,T7 - ALUVIÕES DO TEJO,,
2008-11-03 00:00:00,352/146,480.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2009-04-29 00:00:00,352/146,480.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2009-09-29 00:00:00,352/146,430.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2012-12-03 11:40:00,352/146,530.0,136710.0,254570.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ASSENTIZ
2000-04-10 00:00:00,352/188,164.0,137250.0,258750.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SÃO JOÃO DA RIBEIRA
2000-10-30 00:00:00,352/188,120.0,137250.0,258750.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SÃO JOÃO DA RIBEIRA
2001-04-02 11:36:00,352/188,136.0,137250.0,258750.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SÃO JOÃO DA RIBEIRA
2002-04-02 00:00:00,352/188,125.0,137250.0,258750.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SÃO JOÃO DA RIBEIRA
2002-10-01 00:00:00,352/188,281.0,137250.0,258750.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SÃO JOÃO DA RIBEIRA
2004-11-08 00:00:00,352/188,191.0,137250.0,258750.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SÃO JOÃO DA RIBEIRA
2007-04-09 00:00:00,352/188,150.0,137250.0,258750.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SÃO JOÃO DA RIBEIRA
2007-11-21 00:00:00,352/188,150.0,137250.0,258750.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SÃO JOÃO DA RIBEIRA
2008-11-03 00:00:00,352/188,490.0,137250.0,258750.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SÃO JOÃO DA RIBEIRA
2009-04-28 00:00:00,352/188,160.0,137250.0,258750.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SÃO JOÃO DA RIBEIRA
2009-09-28 00:00:00,352/188,380.0,137250.0,258750.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SÃO JOÃO DA RIBEIRA
2015-10-12 00:00:00,352/290,292.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2016-04-27 00:00:00,352/290,179.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2016-10-17 00:00:00,352/290,200.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2017-04-10 00:00:00,352/290,570.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2018-10-15 00:00:00,352/290,284.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2019-04-15 00:00:00,352/290,280.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2019-10-28 00:00:00,352/290,370.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2020-04-14 00:00:00,352/290,507.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2020-10-19 00:00:00,352/290,328.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2021-04-05 00:00:00,352/290,511.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2021-10-18 00:00:00,352/290,363.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2022-04-04 00:00:00,352/290,329.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2022-10-17 00:00:00,352/290,433.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2023-04-17 00:00:00,352/290,291.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2023-10-16 00:00:00,352/290,313.0,144323.0,261021.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ABITUREIRAS
2015-03-02 00:00:00,352/291,376.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2015-09-14 00:00:00,352/291,362.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2016-03-07 00:00:00,352/291,231.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2016-09-05 00:00:00,352/291,257.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2017-03-06 00:00:00,352/291,360.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2017-09-04 00:00:00,352/291,470.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2018-03-05 00:00:00,352/291,408.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2018-09-03 00:00:00,352/291,418.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2019-03-04 00:00:00,352/291,400.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2019-09-02 00:00:00,352/291,380.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2020-09-07 00:00:00,352/291,429.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2021-03-01 00:00:00,352/291,422.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2022-10-17 00:00:00,352/291,511.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2023-03-27 00:00:00,352/291,481.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2023-09-04 00:00:00,352/291,401.0,148827.0,253911.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,UNIÃO DAS FREGUESIAS DA CIDADE DE SANTARÉM
2015-04-06 00:00:00,352/292,863.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2015-10-05 00:00:00,352/292,714.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2016-04-04 00:00:00,352/292,542.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2016-10-10 00:00:00,352/292,604.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2017-04-03 00:00:00,352/292,840.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2018-04-09 00:00:00,352/292,1030.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2018-10-08 00:00:00,352/292,858.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2019-04-08 00:00:00,352/292,890.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2019-10-07 00:00:00,352/292,980.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2020-03-30 00:00:00,352/292,980.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2020-10-12 00:00:00,352/292,984.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2021-03-29 00:00:00,352/292,982.0,136513.0,252944.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALMOSTER
2014-03-03 00:00:00,353/14,306.0,153148.0,252863.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2014-09-01 00:00:00,353/14,266.0,153148.0,252863.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2015-03-02 00:00:00,353/14,252.0,153148.0,252863.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2015-09-14 00:00:00,353/14,246.0,153148.0,252863.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2016-03-07 00:00:00,353/14,153.0,153148.0,252863.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2016-09-05 00:00:00,353/14,171.0,153148.0,252863.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2014-03-03 00:00:00,353/27,423.0,152920.0,253080.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2015-03-02 00:00:00,353/27,332.0,152920.0,253080.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2015-09-14 00:00:00,353/27,346.0,152920.0,253080.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2016-03-07 00:00:00,353/27,218.0,152920.0,253080.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2016-09-05 00:00:00,353/27,242.0,152920.0,253080.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2017-09-04 00:00:00,353/27,440.0,152920.0,253080.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2018-03-05 00:00:00,353/27,382.0,152920.0,253080.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2018-09-03 00:00:00,353/27,509.0,152920.0,253080.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2019-03-04 00:00:00,353/27,370.0,152920.0,253080.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2019-10-07 00:00:00,353/27,390.0,152920.0,253080.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2020-03-02 00:00:00,353/27,385.0,152920.0,253080.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2000-03-20 00:00:00,353/28,342.0,155570.0,259820.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALCANHÕES
2000-03-20 00:00:00,353/30,362.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2000-10-09 00:00:00,353/30,314.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2001-03-21 00:00:00,353/30,312.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2002-03-25 00:00:00,353/30,340.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2002-10-07 00:00:00,353/30,303.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2003-03-25 00:00:00,353/30,332.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2003-11-26 00:00:00,353/30,340.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2004-10-25 00:00:00,353/30,351.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2006-03-13 00:00:00,353/30,339.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2006-11-14 00:00:00,353/30,345.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2007-04-11 00:00:00,353/30,350.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
2007-11-26 00:00:00,353/30,360.0,153980.0,253010.0,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM
