date,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,nivel
2019-03-01,2019-03-01,377/54,1.2,3.7,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.7
2019-04-01,2019-04-01,377/54,1.4,3.5,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.5
2019-05-01,2019-05-01,377/54,-2.06,6.96,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-6.96
2019-06-03,2019-06-03,377/54,-3.0,7.9,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.9
2019-07-01,2019-07-01,377/54,-7.51,12.41,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-12.41
2019-08-01,2019-08-01,377/54,-6.9,11.8,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-11.8
2019-09-02,2019-09-02,377/54,-3.1,8.0,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-8.0
2019-10-01,2019-10-01,377/54,-1.5,6.4,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-6.4
2019-11-04,2019-11-04,377/54,0.8,4.1,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.1
2019-12-02,2019-12-02,377/54,0.8,4.1,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.1
2020-01-02,2020-01-02,377/54,1.3,3.6,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.6
2020-02-03,2020-02-03,377/54,1.37,3.53,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.53
2020-03-02,2020-03-02,377/54,1.4,3.5,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.5
2020-04-01,2020-04-01,377/54,1.5,3.4,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.4
2020-05-04,2020-05-04,377/54,0.6,4.3,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.3
2020-06-01,2020-06-01,377/54,-4.1,9.0,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-9.0
2020-07-01,2020-07-01,377/54,-7.1,12.0,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-12.0
2020-08-03,2020-08-03,377/54,-5.1,10.0,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-10.0
2020-09-01,2020-09-01,377/54,-2.1,7.0,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.0
2020-10-01,2020-10-01,377/54,-1.1,6.0,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-6.0
2020-11-02,2020-11-02,377/54,0.3,4.6,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.6
2020-12-02,2020-12-02,377/54,0.63,4.27,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.27
2021-02-01,2021-02-01,377/54,1.73,3.17,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.17
2021-03-01,2021-03-01,377/54,1.79,3.11,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.11
2021-04-01,2021-04-01,377/54,1.13,3.77,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.77
2021-05-03,2021-05-03,377/54,-0.2,5.1,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-5.1
2021-06-01,2021-06-01,377/54,-4.3,9.2,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-9.2
2021-07-01,2021-07-01,377/54,-6.5,11.4,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-11.4
2021-08-02,2021-08-02,377/54,-4.4,9.3,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-9.3
2021-09-01,2021-09-01,377/54,-2.2,7.1,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.1
2021-10-01,2021-10-01,377/54,-1.3,6.2,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-6.2
2021-11-02,2021-11-02,377/54,-1.2,6.1,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-6.1
2021-12-02,2021-12-02,377/54,0.8,4.1,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.1
2022-01-03,2022-01-03,377/54,1.15,3.75,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.75
2022-02-01,2022-02-01,377/54,0.9,4.0,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.0
2022-03-01,2022-03-01,377/54,1.1,3.8,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.8
2022-04-01,2022-04-01,377/54,0.8,4.1,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.1
2022-05-02,2022-05-02,377/54,-2.1,7.0,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.0
2022-06-01,2022-06-01,377/54,-4.45,9.35,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-9.35
2022-07-01,2022-07-01,377/54,0.8,4.1,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.1
2022-08-01,2022-08-01,377/54,-2.1,7.0,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.0
2022-09-01,2022-09-01,377/54,-4.45,9.35,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-9.35
2023-01-02,2023-01-02,377/54,1.65,3.25,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.25
2023-02-01,2023-02-01,377/54,1.6,3.3,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.3
2023-03-01,2023-03-01,377/54,1.6,3.3,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.3
2023-04-03,2023-04-03,377/54,-1.1,6.0,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-6.0
2023-05-02,2023-05-02,377/54,-2.3,7.2,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.2
2023-06-01,2023-06-01,377/54,-5.0,9.9,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-9.9
2023-07-03,2023-07-03,377/54,-6.6,11.5,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-11.5
2023-08-01,2023-08-01,377/54,-6.6,11.5,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-11.5
2023-09-01,2023-09-01,377/54,-2.3,7.2,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.2
2023-10-02,2023-10-02,377/54,-0.9,5.8,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-5.8
2023-11-02,2023-11-02,377/54,-0.8,5.7,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-5.7
2023-12-04,2023-12-04,377/54,0.31,4.59,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.59
2024-01-02,2024-01-02,377/54,1.2,3.7,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.7
2024-02-01,2024-02-01,377/54,2.3,2.6,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-2.6
2024-03-01,2024-03-01,377/54,1.6,3.3,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.3
2024-04-01,2024-04-01,377/54,2.1,2.8,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-2.8
2024-05-02,2024-05-02,377/54,-0.75,5.65,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-5.65
2024-06-03,2024-06-03,377/54,-2.74,7.64,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.64
2024-07-01,2024-07-01,377/54,-5.9,10.8,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-10.8
2024-08-01,2024-08-01,377/54,-2.6,7.5,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.5
2024-09-02,2024-09-02,377/54,-2.7,7.6,146991.0,236849.0,4.9,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.6
