date,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,nivel
2007-02-28,2007-02-28,342/97,13.23,4.77,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-4.77
2007-03-27,2007-03-27,342/97,11.81,6.19,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-6.19
2007-04-26,2007-04-26,342/97,11.96,6.04,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-6.04
2007-05-29,2007-05-29,342/97,11.86,6.14,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-6.14
2007-06-26,2007-06-26,342/97,11.8,6.2,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-6.2
2007-07-25,2007-07-25,342/97,12.47,5.53,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-5.53
2007-08-24,2007-08-24,342/97,11.7,6.3,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-6.3
2007-09-25,2007-09-25,342/97,11.18,6.82,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-6.82
2007-10-26,2007-10-26,342/97,12.09,5.91,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-5.91
2007-11-22,2007-11-22,342/97,11.84,6.16,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-6.16
2007-12-13,2007-12-13,342/97,11.44,6.56,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-6.56
2008-01-17,2008-01-17,342/97,11.42,6.58,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-6.58
2008-02-26,2008-02-26,342/97,11.76,6.24,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-6.24
2008-03-18,2008-03-18,342/97,11.04,6.96,170240.0,266560.0,18.0,T7 - ALUVIÕES DO TEJO,,CHAMUSCA,-6.96
