date,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,nivel
1980-01-01,1980-01-01,404/69,-0.27,5.27,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.27
1980-02-01,1980-02-01,404/69,-0.25,5.25,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.25
1980-03-01,1980-03-01,404/69,-0.22,5.22,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.22
1980-04-01,1980-04-01,404/69,-0.31,5.31,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.31
1980-05-01,1980-05-01,404/69,-0.57,5.57,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.57
1980-06-01,1980-06-01,404/69,-1.06,6.06,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.06
1980-07-01,1980-07-01,404/69,-1.33,6.33,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.33
1980-09-01,1980-09-01,404/69,-1.15,6.15,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.15
1980-11-01,1980-11-01,404/69,-0.71,5.71,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.71
1980-12-01,1980-12-01,404/69,-0.7,5.7,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.7
1981-01-01,1981-01-01,404/69,-0.72,5.72,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.72
1981-03-01,1981-03-01,404/69,-0.77,5.77,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.77
1981-05-01,1981-05-01,404/69,-1.14,6.14,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.14
1981-06-01,1981-06-01,404/69,-1.24,6.24,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.24
1981-07-01,1981-07-01,404/69,-1.28,6.28,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.28
1981-09-01,1981-09-01,404/69,-1.49,6.49,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.49
1981-10-01,1981-10-01,404/69,-1.17,6.17,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.17
1981-12-01,1981-12-01,404/69,-1.08,6.08,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.08
1982-01-01,1982-01-01,404/69,-0.66,5.66,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.66
1982-03-01,1982-03-01,404/69,-0.57,5.57,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.57
1982-04-01,1982-04-01,404/69,-0.48,5.48,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.48
1982-05-01,1982-05-01,404/69,-0.5,5.5,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.5
1982-09-01,1982-09-01,404/69,-1.5,6.5,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.5
1982-10-01,1982-10-01,404/69,-1.23,6.23,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.23
1982-11-01,1982-11-01,404/69,-1.17,6.17,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.17
1983-02-01,1983-02-01,404/69,-0.79,5.79,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.79
1983-11-01,1983-11-01,404/69,-1.29,6.29,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.29
1983-12-01,1983-12-01,404/69,-0.74,5.74,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.74
1984-01-01,1984-01-01,404/69,-0.57,5.57,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.57
1984-02-01,1984-02-01,404/69,-0.49,5.49,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.49
1984-03-01,1984-03-01,404/69,-0.53,5.53,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.53
1984-04-01,1984-04-01,404/69,-0.4,5.4,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.4
1984-05-01,1984-05-01,404/69,-0.7,5.7,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.7
1984-06-01,1984-06-01,404/69,-0.4,5.4,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.4
1984-07-01,1984-07-01,404/69,-1.15,6.15,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.15
1984-11-01,1984-11-01,404/69,-1.03,6.03,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.03
1984-12-01,1984-12-01,404/69,-0.72,5.72,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.72
1985-02-01,1985-02-01,404/69,-0.06,5.06,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.06
1985-03-01,1985-03-01,404/69,-0.13,5.13,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.13
1985-04-01,1985-04-01,404/69,-0.3,5.3,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.3
1985-05-01,1985-05-01,404/69,-0.19,5.19,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.19
1985-07-01,1985-07-01,404/69,-1.0,6.0,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.0
1985-09-01,1985-09-01,404/69,-1.05,6.05,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.05
1985-10-01,1985-10-01,404/69,-1.0,6.0,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-6.0
1985-11-01,1985-11-01,404/69,-0.98,5.98,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.98
1986-01-01,1986-01-01,404/69,-0.57,5.57,134850.0,210870.0,5.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-5.57
