date,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,nivel
2017-10-01,2017-10-01,377/84,-1.49,7.1,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.1
2017-11-01,2017-11-01,377/84,-0.19,5.8,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-5.8
2017-12-01,2017-12-01,377/84,-0.03,5.64,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-5.64
2018-01-02,2018-01-02,377/84,0.53,5.08,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-5.08
2018-02-01,2018-02-01,377/84,2.08,3.53,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.53
2018-03-01,2018-03-01,377/84,1.61,4.0,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.0
2018-04-02,2018-04-02,377/84,1.68,3.93,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.93
2018-05-02,2018-05-02,377/84,-0.09,5.7,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-5.7
2018-06-01,2018-06-01,377/84,-1.49,7.1,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.1
2018-07-02,2018-07-02,377/84,-4.69,10.3,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-10.3
2018-08-01,2018-08-01,377/84,-6.19,11.8,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-11.8
2018-09-03,2018-09-03,377/84,-3.09,8.7,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-8.7
2018-10-01,2018-10-01,377/84,-1.65,7.26,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.26
2018-11-02,2018-11-02,377/84,0.51,5.1,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-5.1
2018-12-03,2018-12-03,377/84,1.01,4.6,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.6
2019-01-02,2019-01-02,377/84,0.96,4.65,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.65
2019-02-01,2019-02-01,377/84,0.94,4.67,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.67
2019-03-01,2019-03-01,377/84,1.11,4.5,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.5
2019-04-01,2019-04-01,377/84,2.11,3.5,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.5
2019-05-01,2019-05-01,377/84,-2.28,7.89,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.89
2019-06-03,2019-06-03,377/84,-5.29,10.9,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-10.9
2019-07-01,2019-07-01,377/84,-6.59,12.2,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-12.2
2019-08-01,2019-08-01,377/84,-5.84,11.45,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-11.45
2019-09-02,2019-09-02,377/84,-3.49,9.1,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-9.1
2019-10-01,2019-10-01,377/84,-1.69,7.3,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-7.3
2019-11-04,2019-11-04,377/84,-0.39,6.0,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-6.0
2019-12-02,2019-12-02,377/84,0.61,5.0,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-5.0
2020-01-02,2020-01-02,377/84,1.11,4.5,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.5
2020-02-03,2020-02-03,377/84,1.03,4.58,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-4.58
2020-03-02,2020-03-02,377/84,2.21,3.4,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.4
2020-04-01,2020-04-01,377/84,2.41,3.2,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-3.2
2020-05-04,2020-05-04,377/84,0.31,5.3,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-5.3
2020-06-01,2020-06-01,377/84,-4.19,9.8,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-9.8
2020-07-01,2020-07-01,377/84,-7.29,12.9,147302.4,237288.0,5.61,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA,-12.9
