date,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,nivel
1987-03-01,1987-03-01,377/94,18.34,4.66,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.66
1987-05-01,1987-05-01,377/94,18.39,4.61,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.61
1987-06-01,1987-06-01,377/94,18.2,4.8,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.8
1987-07-01,1987-07-01,377/94,17.45,5.55,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.55
1987-08-01,1987-08-01,377/94,17.9,5.1,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.1
1987-09-01,1987-09-01,377/94,17.94,5.06,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.06
1987-10-01,1987-10-01,377/94,18.1,4.9,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.9
1987-11-01,1987-11-01,377/94,18.15,4.85,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.85
1987-12-01,1987-12-01,377/94,18.15,4.85,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.85
1988-01-01,1988-01-01,377/94,18.75,4.25,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.25
1988-02-01,1988-02-01,377/94,18.95,4.05,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.05
1988-03-01,1988-03-01,377/94,19.08,3.92,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.92
1988-05-01,1988-05-01,377/94,19.03,3.97,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.97
1988-06-01,1988-06-01,377/94,18.96,4.04,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.04
1988-07-01,1988-07-01,377/94,18.73,4.27,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.27
1988-08-01,1988-08-01,377/94,18.7,4.3,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.3
1988-09-01,1988-09-01,377/94,18.2,4.8,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.8
1988-10-01,1988-10-01,377/94,18.21,4.79,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.79
1988-11-01,1988-11-01,377/94,17.3,5.7,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.7
1989-01-01,1989-01-01,377/94,18.28,4.72,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.72
1989-03-01,1989-03-01,377/94,17.5,5.5,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.5
1989-04-01,1989-04-01,377/94,18.0,5.0,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.0
1989-05-01,1989-05-01,377/94,18.06,4.94,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.94
1989-06-01,1989-06-01,377/94,17.9,5.1,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.1
1989-07-01,1989-07-01,377/94,17.89,5.11,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.11
1989-08-01,1989-08-01,377/94,17.87,5.13,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.13
1989-10-01,1989-10-01,377/94,17.6,5.4,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.4
1989-11-01,1989-11-01,377/94,17.6,5.4,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.4
1989-12-01,1989-12-01,377/94,17.9,5.1,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.1
1990-01-01,1990-01-01,377/94,18.8,4.2,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.2
1990-02-01,1990-02-01,377/94,18.8,4.2,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.2
1990-03-01,1990-03-01,377/94,18.9,4.1,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.1
1990-04-01,1990-04-01,377/94,18.82,4.18,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.18
1990-06-01,1990-06-01,377/94,18.59,4.41,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.41
1990-08-01,1990-08-01,377/94,18.28,4.72,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.72
1990-10-01,1990-10-01,377/94,18.1,4.9,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.9
1990-11-01,1990-11-01,377/94,18.14,4.86,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.86
1991-01-01,1991-01-01,377/94,18.06,4.94,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.94
1991-02-01,1991-02-01,377/94,18.1,4.9,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.9
1991-03-01,1991-03-01,377/94,18.26,4.74,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.74
1991-04-01,1991-04-01,377/94,18.48,4.52,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.52
1991-05-01,1991-05-01,377/94,18.5,4.5,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.5
1991-06-01,1991-06-01,377/94,18.41,4.59,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.59
1991-07-01,1991-07-01,377/94,18.25,4.75,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.75
1991-09-01,1991-09-01,377/94,18.0,5.0,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.0
1991-12-01,1991-12-01,377/94,17.8,5.2,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.2
1992-01-01,1992-01-01,377/94,17.8,5.2,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.2
1992-02-01,1992-02-01,377/94,17.7,5.3,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.3
1992-03-01,1992-03-01,377/94,17.55,5.45,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.45
1992-05-01,1992-05-01,377/94,17.38,5.62,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.62
1992-06-01,1992-06-01,377/94,17.36,5.64,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.64
1992-07-01,1992-07-01,377/94,17.45,5.55,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.55
1993-01-01,1993-01-01,377/94,17.15,5.85,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.85
1993-02-01,1993-02-01,377/94,17.15,5.85,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.85
1993-08-01,1993-08-01,377/94,17.01,5.99,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.99
1993-10-01,1993-10-01,377/94,16.8,6.2,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-6.2
1993-11-01,1993-11-01,377/94,16.81,6.19,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-6.19
1994-04-01,1994-04-01,377/94,17.2,5.8,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.8
1999-12-01,1999-12-01,377/94,19.27,3.73,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.73
2000-01-01,2000-01-01,377/94,19.08,3.92,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.92
2000-02-01,2000-02-01,377/94,19.0,4.0,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.0
2000-03-01,2000-03-01,377/94,18.98,4.02,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.02
2000-04-01,2000-04-01,377/94,19.03,3.97,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.97
2000-05-01,2000-05-01,377/94,19.58,3.42,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.42
2000-06-01,2000-06-01,377/94,19.44,3.56,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.56
2000-07-01,2000-07-01,377/94,19.31,3.69,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.69
2000-08-01,2000-08-01,377/94,19.11,3.89,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.89
2000-09-01,2000-09-01,377/94,18.95,4.05,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.05
2000-10-01,2000-10-01,377/94,18.83,4.17,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.17
2000-11-01,2000-11-01,377/94,18.78,4.22,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.22
2000-12-01,2000-12-01,377/94,19.21,3.79,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.79
2001-01-22,2001-01-22,377/94,20.25,2.75,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.75
2001-02-05,2001-02-05,377/94,20.38,2.62,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.62
2001-03-15,2001-03-15,377/94,20.65,2.35,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.35
2001-05-18,2001-05-18,377/94,20.4,2.6,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.6
2001-06-22,2001-06-22,377/94,20.22,2.78,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.78
2001-07-19,2001-07-19,377/94,20.0,3.0,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.0
2002-04-10,2002-04-10,377/94,20.16,2.84,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.84
2002-06-12,2002-06-12,377/94,19.93,3.07,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.07
2002-07-05,2002-07-05,377/94,19.86,3.14,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.14
2003-05-25,2003-05-25,377/94,20.7,2.3,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.3
2003-06-24,2003-06-24,377/94,20.63,2.37,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.37
2003-07-28,2003-07-28,377/94,20.6,2.4,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.4
2003-08-19,2003-08-19,377/94,20.15,2.85,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.85
2003-09-23,2003-09-23,377/94,19.95,3.05,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.05
2003-10-26,2003-10-26,377/94,19.87,3.13,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.13
2003-11-24,2003-11-24,377/94,20.23,2.77,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.77
2004-01-02,2004-01-02,377/94,20.9,2.1,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.1
2004-09-09,2004-09-09,377/94,19.84,3.16,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.16
2005-01-14,2005-01-14,377/94,18.85,4.15,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.15
2005-04-12,2005-04-12,377/94,19.47,3.53,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.53
2005-05-09,2005-05-09,377/94,19.45,3.55,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.55
2005-06-06,2005-06-06,377/94,19.4,3.6,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.6
2005-07-04,2005-07-04,377/94,18.78,4.22,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.22
2005-08-11,2005-08-11,377/94,19.25,3.75,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.75
2005-09-12,2005-09-12,377/94,19.21,3.79,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.79
2006-01-12,2006-01-12,377/94,19.05,3.95,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.95
2006-02-09,2006-02-09,377/94,19.06,3.94,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.94
2006-03-09,2006-03-09,377/94,19.03,3.97,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.97
2006-04-12,2006-04-12,377/94,19.49,3.51,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.51
2006-05-11,2006-05-11,377/94,19.57,3.43,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.43
2006-06-12,2006-06-12,377/94,19.43,3.57,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.57
2006-07-13,2006-07-13,377/94,19.36,3.64,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.64
2006-08-03,2006-08-03,377/94,19.31,3.69,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.69
2006-09-07,2006-09-07,377/94,19.0,4.0,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.0
2006-10-04,2006-10-04,377/94,19.06,3.94,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.94
2006-11-16,2006-11-16,377/94,19.13,3.87,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.87
2006-12-14,2006-12-14,377/94,20.14,2.86,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.86
2007-01-11,2007-01-11,377/94,20.33,2.67,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.67
2007-02-12,2007-02-12,377/94,20.18,2.82,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.82
2007-03-16,2007-03-16,377/94,20.27,2.73,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.73
2007-04-19,2007-04-19,377/94,20.17,2.83,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-2.83
2007-05-22,2007-05-22,377/94,19.98,3.02,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.02
2007-06-13,2007-06-13,377/94,19.91,3.09,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.09
2007-07-12,2007-07-12,377/94,19.78,3.22,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.22
2007-08-16,2007-08-16,377/94,19.57,3.43,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.43
2007-09-14,2007-09-14,377/94,19.55,3.45,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.45
2007-10-12,2007-10-12,377/94,19.48,3.52,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.52
2007-11-14,2007-11-14,377/94,19.4,3.6,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.6
2007-12-10,2007-12-10,377/94,19.35,3.65,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.65
2008-01-10,2008-01-10,377/94,19.3,3.7,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.7
2008-02-14,2008-02-14,377/94,19.28,3.72,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.72
2008-03-13,2008-03-13,377/94,19.36,3.64,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.64
2008-04-16,2008-04-16,377/94,19.29,3.71,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.71
2008-05-15,2008-05-15,377/94,19.34,3.66,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.66
2008-06-18,2008-06-18,377/94,19.26,3.74,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.74
2008-07-17,2008-07-17,377/94,19.19,3.81,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.81
2008-08-14,2008-08-14,377/94,19.17,3.83,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.83
2008-09-11,2008-09-11,377/94,18.97,4.03,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.03
2008-10-21,2008-10-21,377/94,19.1,3.9,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.9
2008-11-13,2008-11-13,377/94,19.08,3.92,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.92
2008-12-10,2008-12-10,377/94,19.03,3.97,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.97
2009-01-15,2009-01-15,377/94,17.99,5.01,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-5.01
2009-02-19,2009-02-19,377/94,19.07,3.93,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.93
2009-03-18,2009-03-18,377/94,19.07,3.93,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.93
2009-04-16,2009-04-16,377/94,19.06,3.94,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-3.94
2009-05-15,2009-05-15,377/94,18.99,4.01,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.01
2009-06-19,2009-06-19,377/94,18.97,4.03,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.03
2009-07-20,2009-07-20,377/94,18.93,4.07,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.07
2009-08-13,2009-08-13,377/94,18.89,4.11,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.11
2009-09-18,2009-09-18,377/94,18.85,4.15,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.15
2009-10-23,2009-10-23,377/94,18.81,4.19,148399.0,234273.0,23.0,T7 - ALUVIÕES DO TEJO,,MUGE,-4.19
