date,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,nivel
1979-02-01,1979-02-01,405/17,5.68,1.32,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.32
1979-04-01,1979-04-01,405/17,2.48,4.52,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-4.52
1979-05-01,1979-05-01,405/17,4.88,2.12,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-2.12
1979-06-01,1979-06-01,405/17,4.82,2.18,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-2.18
1979-07-01,1979-07-01,405/17,4.75,2.25,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-2.25
1979-08-01,1979-08-01,405/17,4.7,2.3,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-2.3
1979-09-01,1979-09-01,405/17,4.57,2.43,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-2.43
1979-10-01,1979-10-01,405/17,5.38,1.62,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.62
1979-12-01,1979-12-01,405/17,5.29,1.71,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.71
1980-01-01,1980-01-01,405/17,5.24,1.76,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.76
1980-02-01,1980-02-01,405/17,5.53,1.47,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.47
1980-03-01,1980-03-01,405/17,5.56,1.44,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.44
1980-04-01,1980-04-01,405/17,5.47,1.53,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.53
1980-05-01,1980-05-01,405/17,5.43,1.57,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.57
1980-06-01,1980-06-01,405/17,5.21,1.79,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.79
1980-07-01,1980-07-01,405/17,5.15,1.85,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.85
1980-09-01,1980-09-01,405/17,4.81,2.19,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-2.19
1980-11-01,1980-11-01,405/17,5.14,1.86,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.86
1980-12-01,1980-12-01,405/17,4.99,2.01,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-2.01
1981-01-01,1981-01-01,405/17,4.85,2.15,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-2.15
1981-03-01,1981-03-01,405/17,5.2,1.8,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.8
1981-05-01,1981-05-01,405/17,5.21,1.79,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.79
1981-06-01,1981-06-01,405/17,5.05,1.95,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.95
1981-07-01,1981-07-01,405/17,5.02,1.98,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.98
1981-09-01,1981-09-01,405/17,4.9,2.1,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-2.1
1981-10-01,1981-10-01,405/17,5.09,1.91,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.91
1981-12-01,1981-12-01,405/17,5.02,1.98,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.98
1982-01-01,1982-01-01,405/17,5.62,1.38,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.38
1982-03-01,1982-03-01,405/17,5.45,1.55,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.55
1982-10-01,1982-10-01,405/17,4.8,2.2,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-2.2
1984-04-01,1984-04-01,405/17,5.22,1.78,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.78
1984-12-01,1984-12-01,405/17,5.22,1.78,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.78
1985-07-01,1985-07-01,405/17,5.28,1.72,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.72
1986-02-01,1986-02-01,405/17,5.21,1.79,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.79
1986-10-01,1986-10-01,405/17,5.24,1.76,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.76
1988-02-01,1988-02-01,405/17,5.26,1.74,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.74
1988-10-01,1988-10-01,405/17,5.25,1.75,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.75
1989-04-01,1989-04-01,405/17,5.54,1.46,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.46
1989-11-01,1989-11-01,405/17,5.45,1.55,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.55
1990-05-01,1990-05-01,405/17,5.39,1.61,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.61
1991-02-01,1991-02-01,405/17,5.38,1.62,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.62
1991-12-01,1991-12-01,405/17,5.28,1.72,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.72
1992-06-01,1992-06-01,405/17,4.95,2.05,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-2.05
1993-11-01,1993-11-01,405/17,5.6,1.4,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.4
1999-12-01,1999-12-01,405/17,5.5,1.5,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.5
2000-01-01,2000-01-01,405/17,5.52,1.48,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.48
2000-02-01,2000-02-01,405/17,5.58,1.42,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.42
2000-03-01,2000-03-01,405/17,5.45,1.55,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.55
2000-04-01,2000-04-01,405/17,5.59,1.41,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.41
2000-05-01,2000-05-01,405/17,5.74,1.26,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.26
2000-06-01,2000-06-01,405/17,5.37,1.63,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.63
2000-07-01,2000-07-01,405/17,5.23,1.77,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.77
2000-08-01,2000-08-01,405/17,5.11,1.89,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.89
2000-09-01,2000-09-01,405/17,5.17,1.83,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.83
2000-10-01,2000-10-01,405/17,5.29,1.71,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.71
2000-11-01,2000-11-01,405/17,5.51,1.49,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.49
2000-12-01,2000-12-01,405/17,5.61,1.39,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.39
2001-03-15,2001-03-15,405/17,5.6,1.4,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.4
2001-05-07,2001-05-07,405/17,5.42,1.58,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.58
2002-04-18,2002-04-18,405/17,6.23,0.77,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.77
2002-05-29,2002-05-29,405/17,5.97,1.03,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.03
2002-06-18,2002-06-18,405/17,5.86,1.14,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.14
2002-07-12,2002-07-12,405/17,5.77,1.23,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.23
2005-02-03,2005-02-03,405/17,6.31,0.69,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.69
2005-05-19,2005-05-19,405/17,6.0,1.0,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.0
2005-06-28,2005-06-28,405/17,5.78,1.22,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.22
2005-07-22,2005-07-22,405/17,5.69,1.31,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.31
2005-08-18,2005-08-18,405/17,5.63,1.37,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.37
2005-09-22,2005-09-22,405/17,5.6,1.4,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.4
2006-01-19,2006-01-19,405/17,6.15,0.85,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.85
2006-02-13,2006-02-13,405/17,6.17,0.83,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.83
2006-03-14,2006-03-14,405/17,6.18,0.82,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.82
2006-04-20,2006-04-20,405/17,6.2,0.8,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.8
2006-05-18,2006-05-18,405/17,6.06,0.94,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.94
2006-06-20,2006-06-20,405/17,6.13,0.87,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.87
2006-07-25,2006-07-25,405/17,5.97,1.03,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.03
2006-08-30,2006-08-30,405/17,5.85,1.15,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.15
2006-09-28,2006-09-28,405/17,5.98,1.02,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.02
2006-10-23,2006-10-23,405/17,6.42,0.58,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.58
2006-11-23,2006-11-23,405/17,6.38,0.62,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.62
2006-12-21,2006-12-21,405/17,6.34,0.66,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.66
2007-01-18,2007-01-18,405/17,6.29,0.71,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.71
2007-02-23,2007-02-23,405/17,6.28,0.72,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.72
2007-03-22,2007-03-22,405/17,6.22,0.78,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.78
2007-04-26,2007-04-26,405/17,6.13,0.87,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.87
2007-05-24,2007-05-24,405/17,6.04,0.96,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.96
2007-06-27,2007-06-27,405/17,6.04,0.96,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.96
2007-07-27,2007-07-27,405/17,5.81,1.19,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.19
2007-08-30,2007-08-30,405/17,5.66,1.34,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.34
2007-09-20,2007-09-20,405/17,5.7,1.3,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.3
2007-11-22,2007-11-22,405/17,6.0,1.0,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.0
2007-12-20,2007-12-20,405/17,6.13,0.87,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.87
2008-01-24,2008-01-24,405/17,6.23,0.77,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.77
2008-02-21,2008-02-21,405/17,6.39,0.61,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.61
2008-03-26,2008-03-26,405/17,6.22,0.78,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.78
2008-04-24,2008-04-24,405/17,6.3,0.7,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.7
2008-05-21,2008-05-21,405/17,6.04,0.96,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.96
2008-06-19,2008-06-19,405/17,5.99,1.01,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.01
2008-07-24,2008-07-24,405/17,5.76,1.24,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.24
2008-08-21,2008-08-21,405/17,5.61,1.39,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.39
2008-09-25,2008-09-25,405/17,5.69,1.31,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.31
2008-10-23,2008-10-23,405/17,5.92,1.08,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.08
2008-11-19,2008-11-19,405/17,5.94,1.06,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.06
2008-12-19,2008-12-19,405/17,6.1,0.9,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.9
2009-01-28,2009-01-28,405/17,6.25,0.75,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.75
2009-02-26,2009-02-26,405/17,6.28,0.72,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.72
2009-03-26,2009-03-26,405/17,6.21,0.79,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.79
2009-04-23,2009-04-23,405/17,6.2,0.8,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.8
2009-05-22,2009-05-22,405/17,6.05,0.95,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.95
2009-06-24,2009-06-24,405/17,5.75,1.25,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.25
2009-07-23,2009-07-23,405/17,5.65,1.35,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.35
2009-08-21,2009-08-21,405/17,5.51,1.49,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.49
2009-09-24,2009-09-24,405/17,5.45,1.55,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.55
2009-10-30,2009-10-30,405/17,5.83,1.17,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.17
2009-11-19,2009-11-19,405/17,5.99,1.01,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.01
2009-12-22,2009-12-22,405/17,6.47,0.53,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.53
2010-01-26,2010-01-26,405/17,6.31,0.69,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.69
2010-02-18,2010-02-18,405/17,6.38,0.62,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.62
2010-03-22,2010-03-22,405/17,6.34,0.66,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.66
2010-04-23,2010-04-23,405/17,6.34,0.66,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.66
2010-05-24,2010-05-24,405/17,6.13,0.87,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.87
2010-06-24,2010-06-24,405/17,5.97,1.03,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.03
2010-07-26,2010-07-26,405/17,5.75,1.25,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.25
2010-08-19,2010-08-19,405/17,5.62,1.38,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.38
2010-09-24,2010-09-24,405/17,5.58,1.42,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-1.42
2010-10-18,2010-10-18,405/17,6.02,0.98,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.98
2010-11-11,2010-11-11,405/17,6.21,0.79,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.79
2010-12-16,2010-12-16,405/17,6.37,0.63,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.63
2011-01-17,2011-01-17,405/17,6.38,0.62,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.62
2011-02-07,2011-02-07,405/17,6.35,0.65,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.65
2011-03-07,2011-03-07,405/17,6.36,0.64,136600.0,219500.0,7.0,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,-0.64
