date,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,nivel
2016-11-09,2016-11-09,331/2,21.02,5.98,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.98
2016-12-20,2016-12-20,331/2,21.02,5.98,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.98
2017-01-26,2017-01-26,331/2,20.98,6.02,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.02
2017-02-17,2017-02-17,331/2,21.07,5.93,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.93
2017-04-17,2017-04-17,331/2,21.58,5.42,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.42
2017-05-17,2017-05-17,331/2,21.37,5.63,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.63
2017-07-06,2017-07-06,331/2,21.12,5.88,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.88
2017-08-17,2017-08-17,331/2,21.02,5.98,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.98
2017-09-14,2017-09-14,331/2,20.92,6.08,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.08
2017-10-17,2017-10-17,331/2,20.82,6.18,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.18
2017-12-13,2017-12-13,331/2,20.89,6.11,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.11
2018-01-12,2018-01-12,331/2,21.12,5.88,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.88
2018-02-15,2018-02-15,331/2,21.12,5.88,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.88
2018-03-13,2018-03-13,331/2,22.23,4.77,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.77
2018-04-17,2018-04-17,331/2,23.52,3.48,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-3.48
2018-05-15,2018-05-15,331/2,23.11,3.89,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-3.89
2018-06-16,2018-06-16,331/2,22.5,4.5,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.5
2018-07-16,2018-07-16,331/2,22.08,4.92,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.92
2018-08-14,2018-08-14,331/2,18.84,8.16,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-8.16
2018-09-14,2018-09-14,331/2,21.87,5.13,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.13
2018-10-16,2018-10-16,331/2,21.46,5.54,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.54
2018-11-13,2018-11-13,331/2,21.56,5.44,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.44
2019-01-02,2019-01-02,331/2,21.72,5.28,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.28
2019-02-13,2019-02-13,331/2,21.47,5.53,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.53
2019-03-15,2019-03-15,331/2,20.44,6.56,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.56
2019-04-16,2019-04-16,331/2,21.32,5.68,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.68
2019-05-14,2019-05-14,331/2,21.42,5.58,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.58
2019-06-18,2019-06-18,331/2,21.12,5.88,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.88
2019-07-16,2019-07-16,331/2,19.36,7.64,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-7.64
2019-08-14,2019-08-14,331/2,21.04,5.96,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.96
2019-09-17,2019-09-17,331/2,21.1,5.9,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.9
2019-10-15,2019-10-15,331/2,21.03,5.97,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.97
2019-11-19,2019-11-19,331/2,21.04,5.96,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.96
2019-12-17,2019-12-17,331/2,21.61,5.39,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.39
2020-01-16,2020-01-16,331/2,22.99,4.01,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.01
2020-02-16,2020-02-16,331/2,22.41,4.59,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.59
2020-03-13,2020-03-13,331/2,22.02,4.98,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.98
2020-05-19,2020-05-19,331/2,21.67,5.33,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.33
2020-06-18,2020-06-18,331/2,21.52,5.48,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.48
2020-07-27,2020-07-27,331/2,21.28,5.72,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.72
2020-08-18,2020-08-18,331/2,21.18,5.82,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.82
2020-09-16,2020-09-16,331/2,21.08,5.92,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.92
2020-10-13,2020-10-13,331/2,21.03,5.97,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.97
2020-11-17,2020-11-17,331/2,21.57,5.43,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.43
2020-12-16,2020-12-16,331/2,21.98,5.02,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.02
2021-01-12,2021-01-12,331/2,22.06,4.94,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.94
2021-02-16,2021-02-16,331/2,22.93,4.07,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.07
2021-03-13,2021-03-13,331/2,23.58,3.42,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-3.42
2021-04-14,2021-04-14,331/2,23.0,4.0,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.0
2021-05-20,2021-05-20,331/2,22.28,4.72,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.72
2021-06-17,2021-06-17,331/2,22.02,4.98,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.98
2021-07-13,2021-07-13,331/2,21.72,5.28,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.28
2021-08-30,2021-08-30,331/2,21.27,5.73,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.73
2021-09-15,2021-09-15,331/2,21.22,5.78,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.78
2021-10-20,2021-10-20,331/2,21.09,5.91,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.91
2021-11-26,2021-11-26,331/2,21.17,5.83,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.83
2021-12-22,2021-12-22,331/2,20.98,6.02,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.02
2022-01-19,2022-01-19,331/2,21.02,5.98,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.98
2022-02-18,2022-02-18,331/2,20.92,6.08,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.08
2022-03-17,2022-03-17,331/2,20.87,6.13,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.13
2022-04-21,2022-04-21,331/2,20.89,6.11,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.11
2022-05-31,2022-05-31,331/2,20.86,6.14,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.14
2022-06-30,2022-06-30,331/2,20.71,6.29,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.29
2022-07-22,2022-07-22,331/2,20.64,6.36,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.36
2022-08-12,2022-08-12,331/2,20.57,6.43,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.43
2022-09-16,2022-09-16,331/2,20.54,6.46,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.46
2022-10-21,2022-10-21,331/2,20.54,6.46,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.46
2022-11-21,2022-11-21,331/2,20.6,6.4,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.4
2023-01-20,2023-01-20,331/2,22.57,4.43,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-4.43
2023-02-17,2023-02-17,331/2,21.97,5.03,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.03
2023-03-17,2023-03-17,331/2,21.12,5.88,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.88
2023-04-21,2023-04-21,331/2,21.17,5.83,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.83
2023-05-19,2023-05-19,331/2,21.07,5.93,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.93
2023-07-18,2023-07-18,331/2,20.77,6.23,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.23
2023-09-18,2023-09-18,331/2,20.57,6.43,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.43
2023-10-24,2023-10-24,331/2,20.22,6.78,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-6.78
2023-11-16,2023-11-16,331/2,21.07,5.93,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.93
2024-01-29,2024-01-29,331/2,21.82,5.18,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.18
2024-02-26,2024-02-26,331/2,21.97,5.03,188592.0,279051.0,27.0,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS,-5.03
