"data","codigo","nitrato","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
2018-10-30 00:00:00.000,"319/26","4.2",159690,280450,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ZIBREIRA
2019-06-25 00:00:00.000,"319/26","4.9",159690,280450,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ZIBREIRA
2020-06-24 00:00:00.000,"319/26","1.3",159690,280450,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ZIBREIRA
2020-10-21 00:00:00.000,"319/26","3.9",159690,280450,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ZIBREIRA
2021-05-19 00:00:00.000,"319/26","2.1",159690,280450,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ZIBREIRA
2021-09-28 00:00:00.000,"319/26","3.6",159690,280450,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ZIBREIRA
2022-04-28 00:00:00.000,"319/26","2.4",159690,280450,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ZIBREIRA
2022-09-27 00:00:00.000,"319/26","2.0",159690,280450,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ZIBREIRA
2023-06-01 00:00:00.000,"319/26","1.0",159690,280450,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ZIBREIRA
2015-06-23 00:00:00.000,"319/44","2.5",163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2016-06-28 00:00:00.000,"319/44",(<)1.000,163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2016-09-28 00:00:00.000,"319/44",(<)1.000,163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2017-06-08 00:00:00.000,"319/44",(<)1.000,163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2017-10-11 00:00:00.000,"319/44","2.4",163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2018-06-26 00:00:00.000,"319/44","5.0",163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2018-10-30 00:00:00.000,"319/44","2.6",163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2019-06-25 00:00:00.000,"319/44","3.1",163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2019-09-25 00:00:00.000,"319/44",(<)1.000,163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2020-06-24 00:00:00.000,"319/44","1.9",163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2020-10-21 00:00:00.000,"319/44","6.0",163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2021-05-19 00:00:00.000,"319/44","1.5",163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2021-09-28 00:00:00.000,"319/44","2.5",163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2022-09-27 00:00:00.000,"319/44","1.8",163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2023-06-01 00:00:00.000,"319/44","2.0",163881,284235,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PEDRÓGÃO
2000-04-12 00:00:00.000,"319/67","7.84",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2000-10-25 00:00:00.000,"319/67","5.45",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2001-03-12 00:00:00.000,"319/67","4.96",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2001-10-23 00:00:00.000,"319/67","6.16",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2002-03-11 00:00:00.000,"319/67","2.22",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2002-10-29 00:00:00.000,"319/67","4.25",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2003-03-17 00:00:00.000,"319/67","6.82",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2003-11-17 00:00:00.000,"319/67","6.6",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2004-04-14 00:00:00.000,"319/67","6.16",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2004-10-19 00:00:00.000,"319/67","7.487",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2005-04-18 00:00:00.000,"319/67","7.93",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2005-10-19 00:00:00.000,"319/67","4.21",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2006-03-27 00:00:00.000,"319/67","3.94",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2006-10-03 00:00:00.000,"319/67","7.93",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2007-04-04 00:00:00.000,"319/67","4.39",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2008-04-02 00:00:00.000,"319/67","3.23",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2008-10-01 00:00:00.000,"319/67","3.6",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2009-04-13 00:00:00.000,"319/67","4.1",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2009-09-21 00:00:00.000,"319/67","20.378",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2011-03-23 15:29:00.000,"319/67","6.0",165030,280100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SÃO PEDRO)
2018-04-23 08:50:00.000,"320/288","20.0",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2018-10-16 09:10:00.000,"320/288","18.0",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2019-03-18 09:05:00.000,"320/288","16.0",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2019-10-15 09:15:00.000,"320/288","16.0",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2020-03-09 08:55:00.000,"320/288","18.0",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2020-09-30 08:45:00.000,"320/288","7.7",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2021-03-08 08:40:00.000,"320/288","16.0",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2021-10-25 08:45:00.000,"320/288","18.0",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2022-03-29 08:50:00.000,"320/288","19.0",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2022-10-18 09:00:00.000,"320/288","16.0",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2023-04-04 00:00:00.000,"320/288","15.0",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2023-09-27 08:40:00.000,"320/288","14.0",176850,287477,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,EM SERVIÇO,
2015-03-23 00:00:00.000,"328/8",(<)10.000,151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2015-09-28 00:00:00.000,"328/8","16.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2016-09-26 00:00:00.000,"328/8","20.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2017-03-27 00:00:00.000,"328/8","22.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2017-09-25 00:00:00.000,"328/8","17.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2018-04-02 00:00:00.000,"328/8","40.3",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2019-04-01 00:00:00.000,"328/8","37.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2019-09-23 00:00:00.000,"328/8","17.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2020-09-28 00:00:00.000,"328/8","11.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2021-03-22 00:00:00.000,"328/8","19.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2021-09-27 00:00:00.000,"328/8","39.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2022-03-21 00:00:00.000,"328/8","19.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2022-10-03 00:00:00.000,"328/8","19.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2023-03-27 00:00:00.000,"328/8",(<)11.000,151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2023-09-25 00:00:00.000,"328/8","18.0",151130,270220,"50",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2012-03-21 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2012-09-19 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2013-06-12 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2013-09-11 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-03-12 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-09-10 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-03-11 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-09-16 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-03-09 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-09-21 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-03-03 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-09-20 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-03-07 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-09-05 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-03-13 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-09-04 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-04-22 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-10-14 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-04-13 00:00:00.000,"328/80",(<)11.000,150390,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2012-08-22 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2012-11-21 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2013-06-12 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2013-09-11 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-03-12 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-09-10 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-03-11 00:00:00.000,"328/81","13.2",147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-09-16 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-03-09 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-09-21 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-03-08 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-09-20 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-03-07 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-09-05 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-03-13 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-05-20 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-10-14 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-04-13 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-10-20 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-04-12 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-10-11 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-03-08 00:00:00.000,"328/81",(<)11.000,147839,272989,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2000-04-12 00:00:00.000,"329/10","18.9",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2000-10-25 00:00:00.000,"329/10","15.27",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2001-10-23 00:00:00.000,"329/10","18.3",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2002-03-11 00:00:00.000,"329/10","10.23",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2002-10-29 00:00:00.000,"329/10","13.07",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2003-03-17 00:00:00.000,"329/10","15.9",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2003-11-17 00:00:00.000,"329/10","16.0",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2004-04-14 00:00:00.000,"329/10","16.79",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2004-10-19 00:00:00.000,"329/10","17.233",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2005-04-18 00:00:00.000,"329/10","14.57",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2005-10-17 00:00:00.000,"329/10","25.21",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2006-03-27 00:00:00.000,"329/10","14.58",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2006-10-03 00:00:00.000,"329/10","14.13",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2007-04-04 00:00:00.000,"329/10","15.46",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2008-04-02 00:00:00.000,"329/10","15.02",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2008-10-01 00:00:00.000,"329/10","9.7",167430,271260,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2000-04-12 00:00:00.000,"329/11","0.31",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2000-10-25 00:00:00.000,"329/11","16.12",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2001-03-12 00:00:00.000,"329/11","9.71",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2001-10-23 00:00:00.000,"329/11","16.57",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2002-03-11 00:00:00.000,"329/11","10.06",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2002-10-29 00:00:00.000,"329/11","18.46",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2003-03-17 00:00:00.000,"329/11","25.61",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2003-11-17 00:00:00.000,"329/11","15.0",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2004-04-14 00:00:00.000,"329/11","19.89",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2004-10-19 00:00:00.000,"329/11","19.0",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2005-04-18 00:00:00.000,"329/11","20.33",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2005-10-17 00:00:00.000,"329/11","21.22",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2006-03-27 00:00:00.000,"329/11","21.22",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2006-10-03 00:00:00.000,"329/11","23.44",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2007-04-04 00:00:00.000,"329/11","21.22",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2008-04-02 00:00:00.000,"329/11","21.66",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2008-10-01 00:00:00.000,"329/11","17.23",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2009-04-13 00:00:00.000,"329/11","24.808",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2009-09-21 00:00:00.000,"329/11","22.0",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2010-07-19 09:35:00.000,"329/11","42.0",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2017-06-13 00:00:00.000,"329/11",(<)1.000,166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2017-10-11 00:00:00.000,"329/11","60.0",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2018-07-11 00:00:00.000,"329/11","62.0",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2018-10-30 00:00:00.000,"329/11","20.0",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2019-09-11 00:00:00.000,"329/11","68.0",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2020-11-25 00:00:00.000,"329/11","24.0",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2021-05-19 00:00:00.000,"329/11","59.0",166950,273170,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIACHOS
2000-04-12 00:00:00.000,"329/150","10.45",167360,271230,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2000-10-25 00:00:00.000,"329/150","5.32",167360,271230,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2001-10-23 00:00:00.000,"329/150","5.4",167360,271230,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2002-03-11 00:00:00.000,"329/150","2.48",167360,271230,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2002-10-29 00:00:00.000,"329/150","3.09",167360,271230,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2003-03-17 00:00:00.000,"329/150","6.29",167360,271230,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2003-11-17 00:00:00.000,"329/150","5.71",167360,271230,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2004-04-14 00:00:00.000,"329/150","6.6",167360,271230,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2004-10-19 00:00:00.000,"329/150","7.044",167360,271230,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2005-04-18 00:00:00.000,"329/150","6.16",167360,271230,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,GOLEGÃ
2000-04-12 00:00:00.000,"329/258","28.53",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2000-10-25 00:00:00.000,"329/258","42.83",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2001-03-12 00:00:00.000,"329/258","25.14",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2001-10-23 00:00:00.000,"329/258","42.84",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2002-03-11 00:00:00.000,"329/258","26.09",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2002-10-29 00:00:00.000,"329/258","51.57",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2003-03-17 00:00:00.000,"329/258","41.39",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2003-11-17 00:00:00.000,"329/258","32.74",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2004-04-14 00:00:00.000,"329/258","31.85",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2004-10-19 00:00:00.000,"329/258","39.826",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2005-04-18 00:00:00.000,"329/258","32.74",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2005-10-19 00:00:00.000,"329/258","29.19",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2006-03-27 00:00:00.000,"329/258","24.32",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2006-10-03 00:00:00.000,"329/258","30.97",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2007-04-04 00:00:00.000,"329/258","23.88",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2008-04-02 00:00:00.000,"329/258","23.88",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2008-10-01 00:00:00.000,"329/258","17.68",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2009-04-13 00:00:00.000,"329/258","25.0",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2009-09-21 00:00:00.000,"329/258","4.43",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2010-07-19 09:50:00.000,"329/258","18.0",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2013-04-09 09:40:00.000,"329/258","13.0",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2013-12-02 00:00:00.000,"329/258","21.0",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2014-04-22 10:00:00.000,"329/258","10.0",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2014-10-22 11:00:00.000,"329/258","17.0",164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
