date,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,nivel
1999-12-01,1999-12-01,330/183,13.18,7.82,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-7.82
2000-01-01,2000-01-01,330/183,13.34,7.66,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-7.66
2000-02-01,2000-02-01,330/183,13.4,7.6,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-7.6
2000-03-01,2000-03-01,330/183,13.54,7.46,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-7.46
2000-04-01,2000-04-01,330/183,13.71,7.29,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-7.29
2000-05-01,2000-05-01,330/183,14.34,6.66,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-6.66
2000-06-01,2000-06-01,330/183,13.5,7.5,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-7.5
2000-07-01,2000-07-01,330/183,12.6,8.4,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-8.4
2000-08-01,2000-08-01,330/183,11.59,9.41,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-9.41
2000-09-01,2000-09-01,330/183,11.3,9.7,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-9.7
2000-10-01,2000-10-01,330/183,11.77,9.23,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-9.23
2000-11-01,2000-11-01,330/183,11.98,9.02,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-9.02
2000-12-01,2000-12-01,330/183,19.07,1.93,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-1.93
2001-03-21,2001-03-21,330/183,20.8,0.2,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-0.2
2001-06-18,2001-06-18,330/183,16.9,4.1,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-4.1
2002-04-19,2002-04-19,330/183,14.52,6.48,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-6.48
2002-05-31,2002-05-31,330/183,13.41,7.59,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-7.59
2002-06-14,2002-06-14,330/183,12.79,8.21,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-8.21
2002-07-05,2002-07-05,330/183,11.62,9.38,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-9.38
2003-07-24,2003-07-24,330/183,13.86,7.14,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-7.14
2003-08-25,2003-08-25,330/183,12.85,8.15,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-8.15
2003-09-27,2003-09-27,330/183,11.74,9.26,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-9.26
2003-10-27,2003-10-27,330/183,21.0,0.0,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-0.0
2003-11-25,2003-11-25,330/183,21.0,0.0,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-0.0
2004-01-03,2004-01-03,330/183,20.1,0.9,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-0.9
2005-02-03,2005-02-03,330/183,17.25,3.75,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-3.75
2005-04-07,2005-04-07,330/183,20.03,0.97,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-0.97
2005-05-12,2005-05-12,330/183,16.53,4.47,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-4.47
2005-06-09,2005-06-09,330/183,15.56,5.44,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-5.44
2005-07-08,2005-07-08,330/183,14.7,6.3,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-6.3
2005-08-05,2005-08-05,330/183,13.77,7.23,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-7.23
2005-09-08,2005-09-08,330/183,12.83,8.17,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-8.17
2006-01-09,2006-01-09,330/183,18.17,2.83,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-2.83
2006-02-06,2006-02-06,330/183,19.24,1.76,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-1.76
2006-03-07,2006-03-07,330/183,19.99,1.01,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-1.01
2006-04-06,2006-04-06,330/183,20.05,0.95,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-0.95
2006-05-04,2006-05-04,330/183,19.92,1.08,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-1.08
2006-06-05,2006-06-05,330/183,19.63,1.37,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-1.37
2006-07-07,2006-07-07,330/183,19.43,1.57,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-1.57
2006-08-04,2006-08-04,330/183,18.11,2.89,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-2.89
2006-09-13,2006-09-13,330/183,20.0,1.0,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-1.0
2006-10-12,2006-10-12,330/183,19.84,1.16,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-1.16
2006-11-02,2006-11-02,330/183,20.0,1.0,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-1.0
2006-12-12,2006-12-12,330/183,20.12,0.88,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-0.88
2007-01-04,2007-01-04,330/183,20.1,0.9,170980.0,270910.0,21.0,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,-0.9
