date,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,nivel
2011-11-14,2011-11-14,391/437,-1.43,12.43,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.43
2011-12-07,2011-12-07,391/437,-1.32,12.32,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.32
2012-01-05,2012-01-05,391/437,-1.18,12.18,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.18
2012-02-02,2012-02-02,391/437,-1.1,12.1,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.1
2012-03-05,2012-03-05,391/437,-1.25,12.25,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.25
2012-04-05,2012-04-05,391/437,-1.32,12.32,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.32
2012-05-09,2012-05-09,391/437,-1.15,12.15,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.15
2012-07-10,2012-07-10,391/437,-2.82,13.82,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.82
2012-08-03,2012-08-03,391/437,-3.22,14.22,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.22
2012-09-20,2012-09-20,391/437,-3.28,14.28,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.28
2012-11-06,2012-11-06,391/437,-2.25,13.25,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.25
2012-12-07,2012-12-07,391/437,-1.85,12.85,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.85
2013-01-03,2013-01-03,391/437,-1.6,12.6,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.6
2013-02-07,2013-02-07,391/437,-1.27,12.27,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.27
2013-03-18,2013-03-18,391/437,-0.78,11.78,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-11.78
2013-04-19,2013-04-19,391/437,-0.64,11.64,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-11.64
2013-05-15,2013-05-15,391/437,-1.19,12.19,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.19
2013-06-04,2013-06-04,391/437,-1.45,12.45,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.45
2013-07-11,2013-07-11,391/437,-2.79,13.79,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.79
2013-08-12,2013-08-12,391/437,-3.27,14.27,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.27
2013-09-05,2013-09-05,391/437,-3.47,14.47,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.47
2013-10-09,2013-10-09,391/437,-2.4,13.4,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.4
2013-11-14,2013-11-14,391/437,-1.95,12.95,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.95
2013-12-03,2013-12-03,391/437,-1.84,12.84,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.84
2014-01-14,2014-01-14,391/437,-1.33,12.33,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.33
2014-02-13,2014-02-13,391/437,-0.67,11.67,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-11.67
2014-03-31,2014-03-31,391/437,-0.33,11.33,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-11.33
2014-04-16,2014-04-16,391/437,-0.28,11.28,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-11.28
2014-05-16,2014-05-16,391/437,-1.03,12.03,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.03
2014-06-09,2014-06-09,391/437,-0.96,11.96,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-11.96
2014-07-11,2014-07-11,391/437,-2.4,13.4,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.4
2014-08-26,2014-08-26,391/437,-2.75,13.75,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.75
2014-10-02,2014-10-02,391/437,-2.03,13.03,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.03
2014-11-21,2014-11-21,391/437,-1.45,12.45,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.45
2015-01-08,2015-01-08,391/437,-1.12,12.12,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.12
2015-02-11,2015-02-11,391/437,-0.89,11.89,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-11.89
2015-03-09,2015-03-09,391/437,-0.98,11.98,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-11.98
2015-04-13,2015-04-13,391/437,-1.13,12.13,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.13
2015-05-25,2015-05-25,391/437,-1.96,12.96,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.96
2015-06-22,2015-06-22,391/437,-2.62,13.62,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.62
2015-07-17,2015-07-17,391/437,-3.27,14.27,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.27
2015-08-17,2015-08-17,391/437,-3.34,14.34,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.34
2015-09-22,2015-09-22,391/437,-2.84,13.84,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.84
2015-10-13,2015-10-13,391/437,-2.49,13.49,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.49
2016-02-18,2016-02-18,391/437,-1.52,12.52,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.52
2016-04-15,2016-04-15,391/437,-1.33,12.33,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.33
2016-05-20,2016-05-20,391/437,-1.17,12.17,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.17
2016-06-21,2016-06-21,391/437,-2.05,13.05,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.05
2016-07-15,2016-07-15,391/437,-2.7,13.7,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.7
2016-08-23,2016-08-23,391/437,-3.2,14.2,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.2
2016-10-12,2016-10-12,391/437,-2.69,13.69,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.69
2016-11-28,2016-11-28,391/437,-2.17,13.17,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.17
2016-12-28,2016-12-28,391/437,-1.91,12.91,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.91
2017-01-17,2017-01-17,391/437,-1.79,12.79,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.79
2017-02-17,2017-02-17,391/437,-1.59,12.59,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.59
2017-03-23,2017-03-23,391/437,-1.59,12.59,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.59
2017-04-24,2017-04-24,391/437,-2.06,13.06,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.06
2017-05-25,2017-05-25,391/437,-2.2,13.2,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.2
2017-06-26,2017-06-26,391/437,-2.98,13.98,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.98
2017-07-24,2017-07-24,391/437,-3.31,14.31,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.31
2017-08-23,2017-08-23,391/437,-3.34,14.34,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.34
2017-10-20,2017-10-20,391/437,-2.76,13.76,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.76
2017-11-28,2017-11-28,391/437,-2.47,13.47,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.47
2017-12-27,2017-12-27,391/437,-2.25,13.25,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.25
2018-01-26,2018-01-26,391/437,-2.09,13.09,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.09
2018-02-28,2018-02-28,391/437,-1.89,12.89,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.89
2018-03-22,2018-03-22,391/437,-1.56,12.56,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.56
2018-04-24,2018-04-24,391/437,-1.34,12.34,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.34
2018-05-25,2018-05-25,391/437,-1.67,12.67,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.67
2018-06-22,2018-06-22,391/437,-1.84,12.84,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.84
2018-07-27,2018-07-27,391/437,-2.37,13.37,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.37
2018-08-31,2018-08-31,391/437,-2.77,13.77,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.77
2018-10-30,2018-10-30,391/437,-2.41,13.41,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.41
2018-11-27,2018-11-27,391/437,-2.07,13.07,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.07
2018-12-27,2018-12-27,391/437,-1.83,12.83,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.83
2019-01-28,2019-01-28,391/437,-1.74,12.74,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.74
2019-03-29,2019-03-29,391/437,-1.86,12.86,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.86
2019-04-24,2019-04-24,391/437,-1.6,12.6,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.6
2019-05-27,2019-05-27,391/437,-2.28,13.28,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.28
2019-06-25,2019-06-25,391/437,-2.37,13.37,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.37
2019-07-25,2019-07-25,391/437,-3.12,14.12,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.12
2019-09-18,2019-09-18,391/437,-3.13,14.13,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.13
2020-01-24,2020-01-24,391/437,-1.86,12.86,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.86
2020-02-24,2020-02-24,391/437,-1.79,12.79,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.79
2020-04-24,2020-04-24,391/437,-1.5,12.5,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.5
2020-05-22,2020-05-22,391/437,-1.76,12.76,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.76
2020-06-19,2020-06-19,391/437,-2.25,13.25,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.25
2020-07-24,2020-07-24,391/437,-3.21,14.21,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.21
2020-08-21,2020-08-21,391/437,-3.14,14.14,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.14
2020-09-25,2020-09-25,391/437,-2.9,13.9,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.9
2020-10-23,2020-10-23,391/437,-2.6,13.6,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.6
2020-11-25,2020-11-25,391/437,-2.26,13.26,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.26
2021-01-21,2021-01-21,391/437,-1.79,12.79,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.79
2021-02-25,2021-02-25,391/437,-1.37,12.37,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.37
2021-03-25,2021-03-25,391/437,-1.4,12.4,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.4
2021-04-23,2021-04-23,391/437,-1.47,12.47,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.47
2021-05-24,2021-05-24,391/437,-1.88,12.88,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.88
2021-06-22,2021-06-22,391/437,-2.22,13.22,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.22
2021-07-23,2021-07-23,391/437,-2.8,13.8,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.8
2021-08-20,2021-08-20,391/437,-3.04,14.04,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.04
2021-09-23,2021-09-23,391/437,-2.74,13.74,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.74
2021-10-22,2021-10-22,391/437,-2.7,13.7,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.7
2021-12-22,2021-12-22,391/437,-2.18,13.18,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.18
2022-01-20,2022-01-20,391/437,-2.03,13.03,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.03
2022-02-24,2022-02-24,391/437,-2.02,13.02,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.02
2022-03-17,2022-03-17,391/437,-1.98,12.98,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.98
2022-04-21,2022-04-21,391/437,-2.02,13.02,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.02
2022-05-26,2022-05-26,391/437,-2.42,13.42,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.42
2022-06-29,2022-06-29,391/437,-2.92,13.92,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.92
2022-07-26,2022-07-26,391/437,-3.61,14.61,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.61
2022-08-19,2022-08-19,391/437,-3.58,14.58,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-14.58
2022-10-20,2022-10-20,391/437,-2.88,13.88,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.88
2022-11-25,2022-11-25,391/437,-2.52,13.52,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.52
2023-01-19,2023-01-19,391/437,-1.6,12.6,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.6
2023-02-20,2023-02-20,391/437,-1.6,12.6,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.6
2023-04-06,2023-04-06,391/437,-1.81,12.81,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-12.81
2023-04-21,2023-04-21,391/437,-2.09,13.09,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.09
2023-05-26,2023-05-26,391/437,-2.23,13.23,143834.0,225145.0,11.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENAVENTE,-13.23
