date,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,nivel
1992-03-01,1992-03-01,418/4,13.08,2.92,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.92
1992-04-01,1992-04-01,418/4,13.05,2.95,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.95
1992-05-01,1992-05-01,418/4,12.83,3.17,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.17
1992-07-01,1992-07-01,418/4,12.51,3.49,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.49
1992-09-01,1992-09-01,418/4,12.29,3.71,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.71
1993-01-01,1993-01-01,418/4,12.45,3.55,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.55
1993-02-01,1993-02-01,418/4,12.43,3.57,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.57
1993-08-01,1993-08-01,418/4,12.18,3.82,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.82
1993-09-01,1993-09-01,418/4,12.16,3.84,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.84
1993-10-01,1993-10-01,418/4,12.2,3.8,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.8
1993-11-01,1993-11-01,418/4,13.0,3.0,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.0
1999-12-01,1999-12-01,418/4,13.52,2.48,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.48
2000-01-01,2000-01-01,418/4,13.6,2.4,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.4
2000-02-01,2000-02-01,418/4,13.68,2.32,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.32
2000-03-01,2000-03-01,418/4,13.55,2.45,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.45
2000-04-01,2000-04-01,418/4,13.62,2.38,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.38
2000-05-01,2000-05-01,418/4,13.84,2.16,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.16
2000-06-01,2000-06-01,418/4,13.47,2.53,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.53
2000-07-01,2000-07-01,418/4,13.2,2.8,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.8
2000-08-01,2000-08-01,418/4,12.91,3.09,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.09
2000-09-01,2000-09-01,418/4,12.79,3.21,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.21
2000-10-01,2000-10-01,418/4,12.67,3.33,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.33
2000-11-01,2000-11-01,418/4,12.6,3.4,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-3.4
2000-12-01,2000-12-01,418/4,13.44,2.56,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.56
2001-02-05,2001-02-05,418/4,14.33,1.67,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.67
2001-03-15,2001-03-15,418/4,14.32,1.68,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.68
2001-05-07,2001-05-07,418/4,13.94,2.06,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.06
2002-04-18,2002-04-18,418/4,14.27,1.73,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.73
2002-05-29,2002-05-29,418/4,13.91,2.09,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.09
2002-06-18,2002-06-18,418/4,13.8,2.2,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.2
2002-07-12,2002-07-12,418/4,13.59,2.41,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.41
2003-05-25,2003-05-25,418/4,14.12,1.88,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.88
2003-06-23,2003-06-23,418/4,14.21,1.79,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.79
2003-07-25,2003-07-25,418/4,13.88,2.12,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.12
2003-08-19,2003-08-19,418/4,13.68,2.32,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.32
2003-09-23,2003-09-23,418/4,13.47,2.53,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.53
2003-10-26,2003-10-26,418/4,13.61,2.39,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.39
2003-11-24,2003-11-24,418/4,14.22,1.78,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.78
2004-01-02,2004-01-02,418/4,14.6,1.4,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.4
2004-09-09,2004-09-09,418/4,13.44,2.56,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.56
2005-01-14,2005-01-14,418/4,13.81,2.19,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.19
2005-03-23,2005-03-23,418/4,13.7,2.3,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.3
2005-04-07,2005-04-07,418/4,13.75,2.25,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.25
2005-04-21,2005-04-21,418/4,13.72,2.28,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.28
2005-05-05,2005-05-05,418/4,13.66,2.34,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.34
2005-05-19,2005-05-19,418/4,13.61,2.39,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.39
2005-06-09,2005-06-09,418/4,13.48,2.52,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.52
2005-06-23,2005-06-23,418/4,13.43,2.57,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.57
2005-07-08,2005-07-08,418/4,13.34,2.66,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.66
2005-07-22,2005-07-22,418/4,13.28,2.72,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.72
2005-08-05,2005-08-05,418/4,13.24,2.76,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.76
2005-08-19,2005-08-19,418/4,13.2,2.8,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.8
2005-09-08,2005-09-08,418/4,13.12,2.88,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.88
2005-09-22,2005-09-22,418/4,13.1,2.9,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.9
2005-10-10,2005-10-10,418/4,13.07,2.93,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.93
2005-10-20,2005-10-20,418/4,13.05,2.95,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.95
2005-11-09,2005-11-09,418/4,13.32,2.68,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.68
2005-11-21,2005-11-21,418/4,13.53,2.47,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.47
2005-12-07,2005-12-07,418/4,13.9,2.1,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.1
2005-12-23,2005-12-23,418/4,14.01,1.99,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.99
2006-01-09,2006-01-09,418/4,14.11,1.89,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.89
2006-01-19,2006-01-19,418/4,14.17,1.83,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.83
2006-02-13,2006-02-13,418/4,14.29,1.71,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.71
2006-03-14,2006-03-14,418/4,14.45,1.55,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.55
2006-04-20,2006-04-20,418/4,14.51,1.49,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.49
2006-05-18,2006-05-18,418/4,13.93,2.07,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.07
2006-06-20,2006-06-20,418/4,14.26,1.74,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.74
2006-07-25,2006-07-25,418/4,14.0,2.0,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.0
2006-08-30,2006-08-30,418/4,13.63,2.37,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.37
2006-09-28,2006-09-28,418/4,13.53,2.47,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.47
2006-10-23,2006-10-23,418/4,13.71,2.29,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-2.29
2006-11-23,2006-11-23,418/4,14.86,1.14,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.14
2006-12-21,2006-12-21,418/4,15.03,0.97,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-0.97
2007-01-18,2007-01-18,418/4,14.89,1.11,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.11
2007-02-23,2007-02-23,418/4,14.95,1.05,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.05
2007-03-22,2007-03-22,418/4,14.73,1.27,135060.0,204980.0,16.0,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,-1.27
